215,20170306,980
215,20170307,598
215,20170308,227
215,20170309,1058
215,20170310,1131
215,20170311,736
215,20170312,1399
215,20170313,1051
215,20170314,972
215,20170315,1405
215,20170316,1435
215,20170317,895
215,20170318,336
215,20170319,1112
215,20170320,234
215,20170321,1536
215,20170322,1454
215,20170323,1548
215,20170324,1662
215,20170325,1682
215,20170326,1488
215,20170327,1774
215,20170328,1710
215,20170329,822
215,20170330,1610
215,20170331,1225
215,20170401,709
215,20170402,1912
215,20170403,1362
215,20170404,1978
215,20170405,1667
215,20170406,1327
215,20170407,1908
215,20170408,1948
215,20170409,2090
215,20170410,1696
215,20170411,2005
215,20170412,807
215,20170413,1528
215,20170414,1202
215,20170415,1497
215,20170416,1392
215,20170417,1898
215,20170418,1645
215,20170419,1484
215,20170420,2242
215,20170421,1070
215,20170422,1573
215,20170423,1739
215,20170424,1108
215,20170425,1880
215,20170426,2277
215,20170427,1921
215,20170428,2000
215,20170429,1562
215,20170430,2236
215,20170501,938
215,20170502,938
215,20170503,1030
215,20170504,1900
215,20170505,819
215,20170506,2382
215,20170507,1206
215,20170508,1693
215,20170509,2714
215,20170510,2055
215,20170511,2393
215,20170512,1037
215,20170513,1096
215,20170514,2084
215,20170515,2017
215,20170516,1899
215,20170517,2298
215,20170518,1570
215,20170519,968
215,20170520,1988
215,20170521,2376
215,20170522,2586
215,20170523,2480
215,20170524,2441
215,20170525,2872
215,20170526,2925
215,20170527,2667
215,20170528,2572
215,20170529,2345
215,20170530,1335
215,20170531,2951
215,20170601,2836
215,20170602,2744
215,20170603,2037
215,20170604,2777
215,20170605,2363
215,20170606,1089
215,20170607,1337
215,20170608,1964
215,20170609,1945
215,20170610,2520
215,20170611,2586
215,20170612,1801
215,20170613,2932
215,20170614,2959
215,20170615,2686
215,20170616,2014
215,20170617,2307
215,20170618,2950
215,20170619,2900
215,20170620,2336
215,20170621,2716
215,20170622,1941
215,20170623,2105
215,20170624,984
215,20170625,1004
215,20170626,2834
215,20170627,1968
215,20170628,739
215,20170629,1090
215,20170630,1334
215,20170701,924
215,20170702,2143
215,20170703,1926
215,20170704,2527
215,20170705,2853
215,20170706,2008
215,20170707,2481
215,20170708,2092
215,20170709,2826
215,20170710,1557
215,20170711,1415
215,20170712,1564
215,20170713,1861
215,20170714,1916
215,20170715,2063
215,20170716,972
215,20170717,2904
215,20170718,2616
215,20170719,2004
215,20170720,1210
215,20170721,2727
215,20170722,1647
215,20170723,1683
215,20170724,1854
215,20170725,1997
215,20170726,2173
215,20170727,1781
215,20170728,1723
215,20170729,1343
215,20170730,1594
215,20170731,2144
215,20170801,1800
215,20170802,1246
215,20170803,1893
215,20170804,2145
215,20170805,1573
215,20170806,2433
215,20170807,2234
215,20170808,525
215,20170809,1890
215,20170810,1043
215,20170811,1948
215,20170812,1221
215,20170813,2224
215,20170814,1651
215,20170815,755
215,20170816,1711
215,20170817,545
215,20170818,1254
215,20170819,1918
215,20170820,1982
215,20170821,1847
215,20170822,1917
215,20170823,1728
215,20170824,1740
215,20170825,1784
215,20170826,1694
215,20170827,1759
215,20170828,1837
215,20170829,1630
215,20170830,197
215,20170831,1409
215,20170901,1345
215,20170902,1997
215,20170903,1708
215,20170904,1073
215,20170905,670
215,20170906,1442
215,20170907,1012
215,20170908,306
215,20170909,1069
215,20170910,991
215,20170911,859
215,20170912,1505
215,20170913,1071
215,20170914,528
215,20170915,1608
215,20170916,593
215,20170917,1409
215,20170918,740
215,20170919,1458
215,20170920,1138
215,20170921,1269
215,20170922,873
215,20170923,1565
215,20170924,1482
215,20170925,959
215,20170926,785
215,20170927,1158
215,20170928,618
215,20170929,747
215,20170930,446
215,20171001,640
215,20171002,748
215,20171003,819
215,20171004,565
215,20171005,967
215,20171006,815
215,20171007,175
215,20171008,877
215,20171009,222
215,20171010,311
215,20171011,328
215,20171012,862
215,20171013,525
215,20171014,987
215,20171015,1043
215,20171016,895
215,20171017,390
215,20171018,841
215,20171019,700
215,20171020,273
215,20171021,723
215,20171022,371
215,20171023,766
215,20171024,201
215,20171025,395
215,20171026,565
215,20171027,734
215,20171028,198
215,20171029,537
215,20171030,565
215,20171031,288
215,20171101,390
215,20171102,322
215,20171103,404
215,20171104,352
215,20171105,445
215,20171106,715
215,20171107,681
215,20171108,192
215,20171109,376
215,20171110,399
215,20171111,323
215,20171112,245
215,20171113,490
215,20171114,156
215,20171115,196
215,20171116,136
215,20171117,496
215,20171118,220
215,20171119,391
215,20171120,84
215,20171121,84
215,20171122,364
215,20171123,228
215,20171124,241
215,20171125,275
215,20171126,354
215,20171127,87
215,20171128,258
215,20171129,280
215,20171130,126
215,20171201,268
215,20171202,217
215,20171203,138
215,20171204,223
215,20171205,87
215,20171206,117
215,20171207,59
215,20171208,157
215,20171209,211
215,20171210,46
215,20171211,61
215,20171212,235
215,20171213,79
215,20171214,156
215,20171215,154
215,20171216,271
215,20171217,302
215,20171218,280
215,20171219,182
215,20171220,79
215,20171221,139
215,20171222,103
215,20171223,65
215,20171224,97
215,20171225,113
215,20171226,251
215,20171227,125
215,20171228,260
215,20171229,88
215,20171230,126
215,20171231,86
225,20170101,
225,20170102,
225,20170103,
225,20170104,
225,20170105,
225,20170106,
225,20170107,
225,20170108,
225,20170109,
225,20170110,
225,20170111,
225,20170112,
225,20170113,
225,20170114,
225,20170115,
225,20170116,
225,20170117,
225,20170118,
225,20170119,
225,20170120,
225,20170121,
225,20170122,
225,20170123,
225,20170124,
225,20170125,
225,20170126,
225,20170127,
225,20170128,
225,20170129,
225,20170130,
225,20170131,
225,20170201,
225,20170202,
225,20170203,
225,20170204,
225,20170205,
225,20170206,
225,20170207,
225,20170208,
225,20170209,
225,20170210,
225,20170211,
225,20170212,
225,20170213,
225,20170214,
225,20170215,
225,20170216,
225,20170217,
225,20170218,
225,20170219,
225,20170220,
225,20170221,
225,20170222,
225,20170223,
225,20170224,
225,20170225,
225,20170226,
225,20170227,
225,20170228,
225,20170301,
225,20170302,
225,20170303,
225,20170304,
225,20170305,
225,20170306,
225,20170307,
225,20170308,
225,20170309,
225,20170310,
225,20170311,
225,20170312,
225,20170313,
225,20170314,
225,20170315,
225,20170316,
225,20170317,
225,20170318,
225,20170319,
225,20170320,
225,20170321,
225,20170322,
225,20170323,
225,20170324,
225,20170325,
225,20170326,
225,20170327,
225,20170328,
225,20170329,
225,20170330,
225,20170331,
225,20170401,
225,20170402,
225,20170403,
225,20170404,
225,20170405,
225,20170406,
225,20170407,
225,20170408,
225,20170409,
225,20170410,
225,20170411,
225,20170412,
225,20170413,
225,20170414,
225,20170415,
225,20170416,
225,20170417,
225,20170418,
225,20170419,
225,20170420,
225,20170421,
225,20170422,
225,20170423,
225,20170424,
225,20170425,
225,20170426,
225,20170427,
225,20170428,
225,20170429,
225,20170430,
225,20170501,
225,20170502,
225,20170503,
225,20170504,
225,20170505,
225,20170506,
225,20170507,
225,20170508,
225,20170509,
225,20170510,
225,20170511,
225,20170512,
225,20170513,
225,20170514,
225,20170515,
225,20170516,
225,20170517,
225,20170518,
225,20170519,
225,20170520,
225,20170521,
225,20170522,
225,20170523,
225,20170524,
225,20170525,
225,20170526,
225,20170527,
225,20170528,
225,20170529,
225,20170530,
225,20170531,
225,20170601,
225,20170602,
225,20170603,
225,20170604,
225,20170605,
225,20170606,
225,20170607,
225,20170608,
225,20170609,
225,20170610,
225,20170611,
225,20170612,
225,20170613,
225,20170614,
225,20170615,
225,20170616,
225,20170617,
225,20170618,
225,20170619,
225,20170620,
225,20170621,
225,20170622,
225,20170623,
225,20170624,
225,20170625,
225,20170626,
225,20170627,
225,20170628,
225,20170629,
225,20170630,
225,20170701,
225,20170702,
225,20170703,
225,20170704,
225,20170705,
225,20170706,
225,20170707,
225,20170708,
225,20170709,
225,20170710,
225,20170711,
225,20170712,
225,20170713,
225,20170714,
225,20170715,
225,20170716,
225,20170717,
225,20170718,
225,20170719,
225,20170720,
225,20170721,
225,20170722,
225,20170723,
225,20170724,
225,20170725,
225,20170726,
225,20170727,
225,20170728,
225,20170729,
225,20170730,
225,20170731,
225,20170801,
225,20170802,
225,20170803,
225,20170804,
225,20170805,
225,20170806,
225,20170807,
225,20170808,
225,20170809,
225,20170810,
225,20170811,
225,20170812,
225,20170813,
225,20170814,
225,20170815,
225,20170816,
225,20170817,
225,20170818,
225,20170819,
225,20170820,
225,20170821,
225,20170822,
225,20170823,
225,20170824,
225,20170825,
225,20170826,
225,20170827,
225,20170828,
225,20170829,
225,20170830,
225,20170831,
225,20170901,
225,20170902,
225,20170903,
225,20170904,
225,20170905,
225,20170906,
225,20170907,
225,20170908,
225,20170909,
225,20170910,
225,20170911,
225,20170912,
225,20170913,
225,20170914,
225,20170915,
225,20170916,
225,20170917,
225,20170918,
225,20170919,
225,20170920,
225,20170921,
225,20170922,
225,20170923,
225,20170924,
225,20170925,
225,20170926,
225,20170927,
225,20170928,
225,20170929,
225,20170930,
225,20171001,
225,20171002,
225,20171003,
225,20171004,
225,20171005,
225,20171006,
225,20171007,
225,20171008,
225,20171009,
225,20171010,
225,20171011,
225,20171012,
225,20171013,
225,20171014,
225,20171015,
225,20171016,
225,20171017,
225,20171018,
225,20171019,
225,20171020,
225,20171021,
225,20171022,
225,20171023,
225,20171024,
225,20171025,
225,20171026,
225,20171027,
225,20171028,
225,20171029,
225,20171030,
225,20171031,
225,20171101,
225,20171102,
225,20171103,
225,20171104,
225,20171105,
225,20171106,
225,20171107,
225,20171108,
225,20171109,
225,20171110,
225,20171111,
225,20171112,
225,20171113,
225,20171114,
225,20171115,
225,20171116,
225,20171117,
225,20171118,
225,20171119,
225,20171120,
225,20171121,
225,20171122,
225,20171123,
225,20171124,
225,20171125,
225,20171126,
225,20171127,
225,20171128,
225,20171129,
225,20171130,
225,20171201,
225,20171202,
225,20171203,
225,20171204,
225,20171205,
225,20171206,
225,20171207,
225,20171208,
225,20171209,
225,20171210,
225,20171211,
225,20171212,
225,20171213,
225,20171214,
225,20171215,
225,20171216,
225,20171217,
225,20171218,
225,20171219,
225,20171220,
225,20171221,
225,20171222,
225,20171223,
225,20171224,
225,20171225,
225,20171226,
225,20171227,
225,20171228,
225,20171229,
225,20171230,
225,20171231,
235,20170101,48
235,20170102,270
235,20170103,96
235,20170104,248
235,20170105,335
235,20170106,288
235,20170107,87
235,20170108,108
235,20170109,70
235,20170110,226
235,20170111,288
235,20170112,208
235,20170113,279
235,20170114,219
235,20170115,257
235,20170116,461
235,20170117,299
235,20170118,160
235,20170119,543
235,20170120,408
235,20170121,268
235,20170122,516
235,20170123,173
235,20170124,442
235,20170125,191
235,20170126,508
235,20170127,429
235,20170128,318
235,20170129,286
235,20170130,205
235,20170131,135
235,20170201,266
235,20170202,411
235,20170203,329
235,20170204,373
235,20170205,175
235,20170206,154
235,20170207,134
235,20170208,139
235,20170209,197
235,20170210,138
235,20170211,211
235,20170212,431
235,20170213,805
235,20170214,796
235,20170215,802
235,20170216,684
235,20170217,319
235,20170218,279
235,20170219,688
235,20170220,409
235,20170221,888
235,20170222,231
235,20170223,339
235,20170224,1052
235,20170225,204
235,20170226,302
235,20170227,173
235,20170228,741
235,20170301,1029
235,20170302,520
235,20170303,495
235,20170304,371
235,20170305,888
235,20170306,702
235,20170307,694
235,20170308,227
235,20170309,940
235,20170310,1111
235,20170311,716
235,20170312,1248
235,20170313,1080
235,20170314,1058
235,20170315,1360
235,20170316,1408
235,20170317,967
235,20170318,682
235,20170319,806
235,20170320,405
235,20170321,1594
235,20170322,1587
235,20170323,1615
235,20170324,1646
235,20170325,1739
235,20170326,1685
235,20170327,1749
235,20170328,1585
235,20170329,759
235,20170330,1354
235,20170331,1299
235,20170401,866
235,20170402,1675
235,20170403,1055
235,20170404,1798
235,20170405,1611
235,20170406,1447
235,20170407,1761
235,20170408,1610
235,20170409,2053
235,20170410,1702
235,20170411,1849
235,20170412,683
235,20170413,1868
235,20170414,1087
235,20170415,1575
235,20170416,1900
235,20170417,2047
235,20170418,2041
235,20170419,1644
235,20170420,1708
235,20170421,913
235,20170422,1952
235,20170423,1815
235,20170424,1009
235,20170425,2029
235,20170426,1876
235,20170427,1655
235,20170428,2065
235,20170429,2107
235,20170430,2365
235,20170501,699
235,20170502,1150
235,20170503,1172
235,20170504,933
235,20170505,724
235,20170506,1957
235,20170507,2006
235,20170508,1935
235,20170509,1781
235,20170510,1978
235,20170511,2577
235,20170512,1176
235,20170513,1810
235,20170514,2186
235,20170515,2077
235,20170516,1685
235,20170517,2061
235,20170518,1802
235,20170519,1022
235,20170520,2607
235,20170521,2773
235,20170522,2581
235,20170523,2520
235,20170524,2268
235,20170525,2873
235,20170526,2899
235,20170527,2783
235,20170528,2890
235,20170529,2061
235,20170530,1496
235,20170531,2909
235,20170601,2970
235,20170602,2732
235,20170603,2049
235,20170604,2948
235,20170605,2546
235,20170606,1297
235,20170607,727
235,20170608,1509
235,20170609,1780
235,20170610,1948
235,20170611,2364
235,20170612,2247
235,20170613,2691
235,20170614,2906
235,20170615,2527
235,20170616,2658
235,20170617,2118
235,20170618,2947
235,20170619,2878
235,20170620,2067
235,20170621,2704
235,20170622,1776
235,20170623,1449
235,20170624,989
235,20170625,744
235,20170626,2511
235,20170627,2275
235,20170628,627
235,20170629,1448
235,20170630,1229
235,20170701,1347
235,20170702,2398
235,20170703,2002
235,20170704,2337
235,20170705,2752
235,20170706,2210
235,20170707,2031
235,20170708,1555
235,20170709,2918
235,20170710,1192
235,20170711,1977
235,20170712,1575
235,20170713,2081
235,20170714,1598
235,20170715,2106
235,20170716,1047
235,20170717,2761
235,20170718,2699
235,20170719,1966
235,20170720,1577
235,20170721,1472
235,20170722,1621
235,20170723,1498
235,20170724,2034
235,20170725,1379
235,20170726,2164
235,20170727,1763
235,20170728,2017
235,20170729,1974
235,20170730,1770
235,20170731,2342
235,20170801,1873
235,20170802,1672
235,20170803,1898
235,20170804,1976
235,20170805,1999
235,20170806,2538
235,20170807,2277
235,20170808,688
235,20170809,2036
235,20170810,1828
235,20170811,1834
235,20170812,1247
235,20170813,2287
235,20170814,1906
235,20170815,733
235,20170816,1465
235,20170817,579
235,20170818,1425
235,20170819,1599
235,20170820,1637
235,20170821,1886
235,20170822,1881
235,20170823,1656
235,20170824,1915
235,20170825,1905
235,20170826,1151
235,20170827,2033
235,20170828,2022
235,20170829,1706
235,20170830,194
235,20170831,1145
235,20170901,1952
235,20170902,1535
235,20170903,1851
235,20170904,1758
235,20170905,861
235,20170906,797
235,20170907,1168
235,20170908,588
235,20170909,1260
235,20170910,1312
235,20170911,1075
235,20170912,870
235,20170913,853
235,20170914,495
235,20170915,1205
235,20170916,1212
235,20170917,814
235,20170918,1435
235,20170919,1126
235,20170920,1201
235,20170921,1075
235,20170922,481
235,20170923,1415
235,20170924,1171
235,20170925,692
235,20170926,477
235,20170927,725
235,20170928,544
235,20170929,558
235,20170930,297
235,20171001,629
235,20171002,613
235,20171003,1101
235,20171004,488
235,20171005,924
235,20171006,956
235,20171007,190
235,20171008,659
235,20171009,488
235,20171010,312
235,20171011,420
235,20171012,843
235,20171013,511
235,20171014,939
235,20171015,953
235,20171016,829
235,20171017,539
235,20171018,443
235,20171019,622
235,20171020,345
235,20171021,540
235,20171022,387
235,20171023,511
235,20171024,231
235,20171025,629
235,20171026,458
235,20171027,677
235,20171028,172
235,20171029,570
235,20171030,649
235,20171031,244
235,20171101,478
235,20171102,532
235,20171103,337
235,20171104,301
235,20171105,258
235,20171106,581
235,20171107,609
235,20171108,257
235,20171109,315
235,20171110,323
235,20171111,357
235,20171112,229
235,20171113,461
235,20171114,117
235,20171115,135
235,20171116,185
235,20171117,466
235,20171118,194
235,20171119,311
235,20171120,56
235,20171121,64
235,20171122,357
235,20171123,235
235,20171124,308
235,20171125,258
235,20171126,156
235,20171127,138
235,20171128,332
235,20171129,285
235,20171130,130
235,20171201,292
235,20171202,177
235,20171203,236
235,20171204,175
235,20171205,103
235,20171206,89
235,20171207,44
235,20171208,84
235,20171209,104
235,20171210,54
235,20171211,47
235,20171212,242
235,20171213,91
235,20171214,215
235,20171215,122
235,20171216,250
235,20171217,282
235,20171218,225
235,20171219,154
235,20171220,109
235,20171221,145
235,20171222,182
235,20171223,70
235,20171224,158
235,20171225,105
235,20171226,257
235,20171227,48
235,20171228,216
235,20171229,121
235,20171230,94
235,20171231,94
240,20170101,55
240,20170102,287
240,20170103,131
240,20170104,258
240,20170105,382
240,20170106,399
240,20170107,63
240,20170108,127
240,20170109,76
240,20170110,235
240,20170111,266
240,20170112,196
240,20170113,271
240,20170114,213
240,20170115,240
240,20170116,484
240,20170117,413
240,20170118,223
240,20170119,504
240,20170120,449
240,20170121,505
240,20170122,529
240,20170123,150
240,20170124,301
240,20170125,158
240,20170126,504
240,20170127,394
240,20170128,339
240,20170129,217
240,20170130,141
240,20170131,202
240,20170201,198
240,20170202,405
240,20170203,288
240,20170204,272
240,20170205,254
240,20170206,175
240,20170207,137
240,20170208,85
240,20170209,137
240,20170210,128
240,20170211,200
240,20170212,569
240,20170213,805
240,20170214,809
240,20170215,755
240,20170216,477
240,20170217,248
240,20170218,455
240,20170219,526
240,20170220,240
240,20170221,830
240,20170222,201
240,20170223,230
240,20170224,858
240,20170225,314
240,20170226,182
240,20170227,176
240,20170228,537
240,20170301,616
240,20170302,557
240,20170303,445
240,20170304,409
240,20170305,754
240,20170306,854
240,20170307,540
240,20170308,178
240,20170309,906
240,20170310,1167
240,20170311,740
240,20170312,1242
240,20170313,1131
240,20170314,954
240,20170315,1439
240,20170316,1394
240,20170317,912
240,20170318,252
240,20170319,902
240,20170320,201
240,20170321,1448
240,20170322,1435
240,20170323,1586
240,20170324,1629
240,20170325,1706
240,20170326,1499
240,20170327,1777
240,20170328,1676
240,20170329,681
240,20170330,1469
240,20170331,1233
240,20170401,645
240,20170402,1884
240,20170403,1009
240,20170404,1554
240,20170405,1572
240,20170406,1062
240,20170407,1813
240,20170408,1523
240,20170409,2054
240,20170410,1347
240,20170411,1831
240,20170412,680
240,20170413,1460
240,20170414,1187
240,20170415,1313
240,20170416,1036
240,20170417,1841
240,20170418,1733
240,20170419,1734
240,20170420,2100
240,20170421,928
240,20170422,1613
240,20170423,1622
240,20170424,882
240,20170425,1675
240,20170426,1786
240,20170427,1663
240,20170428,1739
240,20170429,1581
240,20170430,2324
240,20170501,970
240,20170502,1317
240,20170503,943
240,20170504,1535
240,20170505,676
240,20170506,2501
240,20170507,1632
240,20170508,1742
240,20170509,2056
240,20170510,1817
240,20170511,2363
240,20170512,1156
240,20170513,1054
240,20170514,2079
240,20170515,2137
240,20170516,1758
240,20170517,2337
240,20170518,1260
240,20170519,824
240,20170520,2087
240,20170521,2099
240,20170522,2590
240,20170523,2605
240,20170524,2343
240,20170525,2834
240,20170526,2873
240,20170527,2766
240,20170528,2646
240,20170529,2365
240,20170530,995
240,20170531,2683
240,20170601,2868
240,20170602,2466
240,20170603,1998
240,20170604,2679
240,20170605,2009
240,20170606,964
240,20170607,1070
240,20170608,1750
240,20170609,1738
240,20170610,2287
240,20170611,2485
240,20170612,1616
240,20170613,2800
240,20170614,2944
240,20170615,2519
240,20170616,1683
240,20170617,2146
240,20170618,2946
240,20170619,2785
240,20170620,2388
240,20170621,2649
240,20170622,1905
240,20170623,2022
240,20170624,937
240,20170625,900
240,20170626,2629
240,20170627,1977
240,20170628,749
240,20170629,1224
240,20170630,1211
240,20170701,1080
240,20170702,1991
240,20170703,2062
240,20170704,2373
240,20170705,2637
240,20170706,2148
240,20170707,2178
240,20170708,1603
240,20170709,2809
240,20170710,1640
240,20170711,1428
240,20170712,1310
240,20170713,1484
240,20170714,1646
240,20170715,1987
240,20170716,652
240,20170717,2631
240,20170718,2372
240,20170719,1966
240,20170720,1082
240,20170721,2424
240,20170722,1731
240,20170723,1694
240,20170724,1211
240,20170725,1394
240,20170726,2128
240,20170727,1728
240,20170728,1560
240,20170729,1535
240,20170730,1654
240,20170731,2184
240,20170801,1739
240,20170802,1461
240,20170803,1858
240,20170804,1870
240,20170805,1746
240,20170806,2208
240,20170807,2100
240,20170808,544
240,20170809,1905
240,20170810,1177
240,20170811,1468
240,20170812,1038
240,20170813,1582
240,20170814,1804
240,20170815,742
240,20170816,1666
240,20170817,484
240,20170818,1262
240,20170819,1665
240,20170820,1807
240,20170821,1206
240,20170822,1844
240,20170823,1656
240,20170824,1590
240,20170825,1398
240,20170826,1473
240,20170827,1941
240,20170828,1894
240,20170829,1672
240,20170830,234
240,20170831,1376
240,20170901,1079
240,20170902,1848
240,20170903,1755
240,20170904,1486
240,20170905,772
240,20170906,913
240,20170907,1062
240,20170908,272
240,20170909,1038
240,20170910,1129
240,20170911,895
240,20170912,1231
240,20170913,1047
240,20170914,610
240,20170915,1271
240,20170916,643
240,20170917,1250
240,20170918,1102
240,20170919,1044
240,20170920,945
240,20170921,1264
240,20170922,512
240,20170923,1469
240,20170924,1280
240,20170925,916
240,20170926,768
240,20170927,1165
240,20170928,581
240,20170929,783
240,20170930,385
240,20171001,700
240,20171002,590
240,20171003,980
240,20171004,536
240,20171005,882
240,20171006,817
240,20171007,159
240,20171008,684
240,20171009,157
240,20171010,402
240,20171011,296
240,20171012,831
240,20171013,652
240,20171014,824
240,20171015,980
240,20171016,858
240,20171017,385
240,20171018,797
240,20171019,700
240,20171020,337
240,20171021,673
240,20171022,403
240,20171023,628
240,20171024,179
240,20171025,401
240,20171026,538
240,20171027,638
240,20171028,174
240,20171029,596
240,20171030,603
240,20171031,231
240,20171101,362
240,20171102,371
240,20171103,325
240,20171104,333
240,20171105,360
240,20171106,550
240,20171107,652
240,20171108,162
240,20171109,375
240,20171110,368
240,20171111,327
240,20171112,210
